date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:50:26	23005/23005	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:26%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Floats/11.svg?c1=%231C58DD&c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Floats/1174d6.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:26	54655/54655	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:26%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Floats/12.svg?c1=%231C58DD&c2=%23FFFFFF&c3=%2300F260&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Floats/12b169.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:26	3911/3911	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:26%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Floats/13.svg?c1=%231C58DD&c2=%23FFFFFF&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Floats/13a784.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:26	12998/12998	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:27%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Floats/14.svg?c1=%231C58DD&c2=%23FFFFFF&c3=%2300F260&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Floats/14b169.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:27	380/380	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:27%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/01.svg?c2=%23FFFFFF&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/01f22e.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:27	145/145	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:27%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/02.svg?c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/02bfdf.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:27	509/509	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:27%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/02_001.svg?c4=%23FFFFFF&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/02_00107c0.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:27	142/142	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:27%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/03.svg?c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/03bfdf.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:28	141/141	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:28%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/04.svg?c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/04bfdf.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:28	152/152	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:28%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/04_001.svg?c3=%231C58DD	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/04_0013e90.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:28	444/444	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:28%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/05.svg?c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/05bfdf.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:28	432/432	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:28%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/06.svg?c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/06bfdf.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:28	590/590	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:29%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/06_001.svg?c3=%2300F260&c4=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/06_0017d67.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:29	683/683	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:29%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/07.svg?c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/07bfdf.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:29	704/704	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:29%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/07_001.svg?c3=%2300F260&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/07_0016f87.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:29	982/982	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:29%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/07_002.svg?c3=%2300F260&c4=%23FFFFFF&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/07_0029952.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:29	169/169	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:29%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/08.svg?c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/08bfdf.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:30	274/274	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:30%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/09.svg?c1=%231C58DD&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/0952e3.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:30	176/176	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:30%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/09_001.svg?c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/09_001bfdf.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:30	432/432	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:30%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/10.svg?c2=%23FFFFFF&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/10f22e.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:30	726/726	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:30%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/11.svg?c3=%2300F260&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/116f87.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:30	638/638	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:31%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/11_001.svg?c3=%2300F260&c4=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/11_0017d67.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:31	460/460	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:31%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/12.svg?c3=%2300F260&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/126f87.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:31	736/736	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:31%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/13.svg?c3=%2300F260&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/136f87.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:31	441/441	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:31%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/14.svg?c4=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/14750f.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:31	636/636	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:31%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/14_001.svg?c3=%2300F260&c4=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/14_0017d67.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:31	149/149	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:32%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/15.svg?c4=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/15750f.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:32	719/719	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:32%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/16.svg?c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/16bfdf.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:32	1269/1269	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:32%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/17.svg?c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/17bfdf.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:32	619/619	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:32%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Origins/18.svg?c1=%231C58DD	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Origins/183052.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:32	45057/45057	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:32%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Rainy/01.svg?c1=%231C58DD&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Rainy/0152e3.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:33	46250/46250	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:33%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Rainy/01_001.svg?c1=%231C58DD&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Rainy/01_00152e3.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:33	21858/21858	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:33%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Rainy/02.svg?c1=%231C58DD&c4=%23FFFFFF&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Rainy/02d3c0.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:33	22661/22661	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:33%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Rainy/02_001.svg?c1=%231C58DD&c4=%23FFFFFF&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Rainy/02_001d3c0.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:33	3316/3316	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:33%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Rainy/03.svg?c2=%23FFFFFF&c4=%23FFFFFF&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Rainy/03a088.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:33	43335/43335	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:34%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Rainy/03_001.svg?c2=%23FFFFFF&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Rainy/03_001f22e.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:34	2719/2719	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:34%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Rainy/04.svg?c1=%231C58DD&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Rainy/0452e3.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:34	5280/5280	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:34%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Rainy/05.svg?c1=%231C58DD&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Rainy/0552e3.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:34	5483/5483	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:34%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Rainy/05_001.svg?c1=%231C58DD	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Rainy/05_0013052.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:34	4262/4262	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:35%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Rainy/06.svg?c1=%231C58DD&c2=%23FFFFFF&c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Rainy/061d3e.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:35	4414/4414	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:35%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Rainy/07.svg?c1=%231C58DD&c2=%23FFFFFF&c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Rainy/071d3e.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:35	2170/2170	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:35%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Rainy/08.svg?c1=%231C58DD&c4=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Rainy/08c2c3.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:35	3170/3170	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:35%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Rainy/08_001.svg?c1=%231C58DD&c4=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Rainy/08_001c2c3.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:35	1060/1060	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:35%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Rainy/09.svg?c1=%231C58DD	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Rainy/093052.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:35	1124/1124	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:36%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Rainy/09_001.svg?c1=%231C58DD	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Rainy/09_0013052.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:36	20509/20509	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:36%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Rainy/10.svg?c1=%231C58DD&c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Rainy/1074d6.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:36	1974/1974	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:36%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/01.svg?c4=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/01750f.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:36	1402/1402	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:36%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/01_001.svg?c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/01_001bfdf.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:36	1531/1531	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:37%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/02.svg?c4=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/02750f.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:37	1531/1531	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:37%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/02_001.svg?c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/02_001bfdf.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:37	2893/2893	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:37%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/03.svg?c1=%231C58DD&c2=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/033176.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:37	1141/1141	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:37%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/04.svg?c1=%231C58DD&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/0452e3.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:37	1221/1221	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:37%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/05.svg?c1=%231C58DD&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/0552e3.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:38	2589/2589	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:38%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/06.svg?c1=%231C58DD&c3=%2300F260&c4=%23FFFFFF&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/06f3c3.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:38	2706/2706	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:38%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/06_001.svg?c1=%231C58DD&c3=%2300F260&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/06_0012857.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:38	661/661	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:38%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/07.svg?c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/07bfdf.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:38	2017/2017	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:38%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/08.svg?c2=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/08e4dd.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:38	2719/2719	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:39%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/09.svg?c1=%231C58DD&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/0952e3.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:39	2848/2848	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:39%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/10.svg?c1=%231C58DD&c2=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/103176.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:39	11893/11893	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:39%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/11.svg?c1=%231C58DD&c4=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/11c2c3.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:39	948/948	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:39%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/12.svg?c1=%231C58DD	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/123052.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:39	988/988	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:39%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/12_001.svg?c1=%231C58DD	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/12_0013052.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:40	2143/2143	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:40%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/13.svg?c4=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/13750f.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:40	2144/2144	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:40%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/13_001.svg?c1=%231C58DD	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/13_0013052.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
